Country,Market,Date,Product,Price Min,Price Max,Unit,Change,URL
Poland,Warsaw (Bronisze),30.07.2026,pineapple honey import,1.88 €,9.42 €,piece,0.0%,https://www.fresh-market.info/price-quotations/poland/bronisze-warsaw
Poland,Warsaw (Bronisze),30.07.2026,plums,0.42 €,0.84 €,kg,-4.0%,https://www.fresh-market.info/price-quotations/poland/bronisze-warsaw
Poland,Warsaw (Bronisze),30.07.2026,plums variety large-fruited,1.05 €,1.47 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bronisze-warsaw
Poland,Warsaw (Bronisze),30.07.2026,plums variety typu damson,0.46 €,0.73 €,kg,-5.0%,https://www.fresh-market.info/price-quotations/poland/bronisze-warsaw
Poland,Warsaw (Bronisze),30.07.2026,potatoes,0.14 €,0.23 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bronisze-warsaw
Poland,Warsaw (Bronisze),30.07.2026,potatoes IRGA,0.23 €,0.35 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bronisze-warsaw
Poland,Warsaw (Bronisze),30.07.2026,radish,0.42 €,0.58 €,bunch,0.0%,https://www.fresh-market.info/price-quotations/poland/bronisze-warsaw
Poland,Warsaw (Bronisze),30.07.2026,raspberries,7.33 €,10.47 €,kg,+6.3%,https://www.fresh-market.info/price-quotations/poland/bronisze-warsaw
Poland,Warsaw (Bronisze),30.07.2026,red onion,0.42 €,1.05 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bronisze-warsaw
Poland,Warsaw (Bronisze),30.07.2026,rhubarb,1.05 €,1.47 €,kg,-20.0%,https://www.fresh-market.info/price-quotations/poland/bronisze-warsaw
Poland,Warsaw (Bronisze),30.07.2026,ribbed celery imports,0.73 €,0.94 €,piece,0.0%,https://www.fresh-market.info/price-quotations/poland/bronisze-warsaw
Poland,Warsaw (Bronisze),30.07.2026,sauerkraut,0.84 €,1.15 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bronisze-warsaw
Poland,Warsaw (Bronisze),30.07.2026,savoy cabbage,0.63 €,0.84 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bronisze-warsaw
Poland,Warsaw (Bronisze),30.07.2026,spinach,1.88 €,2.3 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bronisze-warsaw
Poland,Warsaw (Bronisze),30.07.2026,spinach baby import,0.84 €,1.15 €,piece,0.0%,https://www.fresh-market.info/price-quotations/poland/bronisze-warsaw
Poland,Warsaw (Bronisze),30.07.2026,spring onion,0.31 €,0.42 €,bunch,0.0%,https://www.fresh-market.info/price-quotations/poland/bronisze-warsaw
Poland,Warsaw (Bronisze),30.07.2026,strawberries,3.56 €,6.28 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bronisze-warsaw
Poland,Warsaw (Bronisze),30.07.2026,string beans,2.3 €,2.93 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bronisze-warsaw
Poland,Warsaw (Bronisze),30.07.2026,sweet cherry,2.09 €,4.82 €,kg,-5.7%,https://www.fresh-market.info/price-quotations/poland/bronisze-warsaw
Poland,Warsaw (Bronisze),30.07.2026,sweet potato import,1.26 €,1.47 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bronisze-warsaw
Poland,Warsaw (Bronisze),30.07.2026,tomato cocktail import,3.56 €,3.98 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bronisze-warsaw
Poland,Warsaw (Bronisze),30.07.2026,tomatoes field,0.84 €,1.26 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bronisze-warsaw
Poland,Warsaw (Bronisze),30.07.2026,tomatoes rose,0.99 €,1.57 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bronisze-warsaw
Poland,Warsaw (Bronisze),30.07.2026,vegetables,1.26 €,1.68 €,piece,0.0%,https://www.fresh-market.info/price-quotations/poland/bronisze-warsaw
Poland,Warsaw (Bronisze),30.07.2026,vegetables early,1.26 €,1.68 €,piece,0.0%,https://www.fresh-market.info/price-quotations/poland/bronisze-warsaw
Poland,Warsaw (Bronisze),30.07.2026,walnuts,1.68 €,5.86 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bronisze-warsaw
Poland,Warsaw (Bronisze),30.07.2026,watermelons import,0.42 €,0.88 €,kg,+8.8%,https://www.fresh-market.info/price-quotations/poland/bronisze-warsaw
Poland,Bialystok (PCRT),28.07.2026,Chickpeas Grain,1.84 €,2.68 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,apple,0.8 €,0.77 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,asparagus,4.82 €,3.14 €,op,-5.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,avocado,1.51 €,1.36 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,bananas,1.13 €,1.17 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,beans small,2.09 €,2.3 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,been large jaś,2.93 €,3.35 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,been medium jaś,1.47 €,1.47 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,been red,1.84 €,2.05 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,beet,0.36 €,0.36 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,bilberry,5.65 €,5.65 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,black turnip,0.63 €,0.8 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,blueberry,14.66 €,14.66 €,kg,+33.3%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,broccoli,1.26 €,1.21 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,cabbage red,0.59 €,0.42 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,carrots pl,0.4 €,0.54 €,kg,-4.3%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,cauliflower,1.26 €,1.36 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,celery,0.8 €,0.8 €,kg,-2.6%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,cherries,1.68 €,1.68 €,kg,-5.9%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,chicory,2.05 €,2.05 €,"0,50 kg",0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,chinese cabbage,1.76 €,1.05 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,chives,0.34 €,0.38 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,corn sugar,0.73 €,0.73 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,cucumber glasshouse,1.38 €,1.84 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,cucumbers,1.36 €,1.84 €,kg,-7.8%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,currant black,3.98 €,3.98 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,dill,0.31 €,0.38 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,eggplant,1.63 €,1.84 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,flat-leaf parsley,0.31 €,0.42 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,garlic,0.54 €,0.54 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,ginger,3.77 €,3.35 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,gooseberry,3.14 €,3.14 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,grapefruits,1.57 €,1.8 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,grapes light,4.82 €,3.56 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,hazelnut,3.35 €,3.35 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,hazelnut shelled,7.96 €,8.38 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,kiwi,2.41 €,2.72 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,kohlrabi,0.52 €,0.52 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,leek,1.45 €,1.36 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,lemons,2.26 €,2.05 €,kg,+10.8%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,lentils red shelled,1.63 €,1.78 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,lettuce,0.8 €,0.94 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,lettuce iceberg,1.05 €,0.94 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,lime,2.3 €,3.25 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,mandarin,1.36 €,1.57 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,mangoes,2.05 €,2.05 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,mushrooms,2.51 €,2.51 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,onion,0.38 €,0.36 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,oranges loose,1.42 €,1.13 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,parsley,1.57 €,1.26 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,peanut,1.99 €,2.2 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,pear Conference,1.68 €,1.76 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,peas,0.92 €,1.13 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,pepper,2.26 €,2.47 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,pepper chili,4.19 €,4.19 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,pepper peperoni,7.33 €,15.71 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,pickled gherkins,1.57 €,1.57 €,"0,40 kg",0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,pistachenoot,10.89 €,10.89 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,plum,0.84 €,0.84 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,potato early Cyprus,1.36 €,1.05 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,potato early pl,0.59 €,0.46 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,pumpkin,1.15 €,1.15 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,pumpkin seed,3.77 €,4.4 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,radish,0.52 €,0.48 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,raspberry 125 g,2.93 €,1.88 €,op,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,red onion,0.94 €,0.63 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,ribbed celery imports,1.05 €,1.15 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,sauerkraut,1.36 €,1.36 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,savoy cabbage,1.78 €,1.88 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,shelled walnut,7.12 €,7.75 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,soybean,1.01 €,1.15 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,spinach,0.75 €,0.8 €,op,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,strawberry,3.77 €,3.14 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,tomato pl raspberry,2.68 €,1.36 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,tomato red,1.36 €,1.15 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,turnip sopel lodu,1.13 €,1.13 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,vegetables,1.26 €,1.26 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,walnut,2.09 €,2.51 €,kg,0.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,watermelon,1.15 €,0.94 €,kg,+25.0%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Bialystok (PCRT),28.07.2026,zucchini,1.63 €,1.26 €,kg,+45.3%,https://www.fresh-market.info/price-quotations/poland/bialystok-pcrt
Poland,Gdansk (Renk),09.04.2026,alstroemeria,0.73 €,1.05 €,20 psc,0.0%,https://www.fresh-market.info/price-quotations/poland/gdansk-renk
Poland,Gdansk (Renk),09.04.2026,alstromeria(k),0.21 €,1.05 €,20 psc,-7.7%,https://www.fresh-market.info/price-quotations/poland/gdansk-renk
Poland,Gdansk (Renk),09.04.2026,anthurium,1.05 €,2.72 €,"8, 12, 16 psc",0.0%,https://www.fresh-market.info/price-quotations/poland/gdansk-renk
Poland,Gdansk (Renk),09.04.2026,anthurium(k),0.63 €,2.72 €,"8, 12, 16 psc",+6.7%,https://www.fresh-market.info/price-quotations/poland/gdansk-renk
Poland,Gdansk (Renk),09.04.2026,azalia,4.19 €,5.24 €,psc,0.0%,https://www.fresh-market.info/price-quotations/poland/gdansk-renk
Poland,Gdansk (Renk),09.04.2026,bratek,0.48 €,0.52 €,psc,+12.2%,https://www.fresh-market.info/price-quotations/poland/gdansk-renk
Poland,Gdansk (Renk),09.04.2026,cantadeskia,0.94 €,1.26 €,10 psc,-75.0%,https://www.fresh-market.info/price-quotations/poland/gdansk-renk
Poland,Gdansk (Renk),09.04.2026,carnation,0.42 €,0.46 €,25 psc,-6.7%,https://www.fresh-market.info/price-quotations/poland/gdansk-renk
Poland,Gdansk (Renk),09.04.2026,carnation branch,0.42 €,0.46 €,1 branch,-6.7%,https://www.fresh-market.info/price-quotations/poland/gdansk-renk
Poland,Gdansk (Renk),09.04.2026,chrysanthemum wielkokwiatowa,1.36 €,1.47 €,10 psc,-3.6%,https://www.fresh-market.info/price-quotations/poland/gdansk-renk
Poland,Gdansk (Renk),09.04.2026,daffodil,0.34 €,0.42 €,25 psc,-14.3%,https://www.fresh-market.info/price-quotations/poland/gdansk-renk
Poland,Gdansk (Renk),09.04.2026,freesia,0.46 €,0.5 €,25 psc,+9.5%,https://www.fresh-market.info/price-quotations/poland/gdansk-renk
Poland,Gdansk (Renk),09.04.2026,frezja(k),0.42 €,0.48 €,25 psc,+7.5%,https://www.fresh-market.info/price-quotations/poland/gdansk-renk
Poland,Gdansk (Renk),09.04.2026,gerbera,0.8 €,0.88 €,25 psc,-5.9%,https://www.fresh-market.info/price-quotations/poland/gdansk-renk
